,1,2,3,4,5
833,14120,2500,13800,9899,14268
834,16032,4775,11202,16608,2788
835,3555,10387,12487,3216,8253
836,4265,17289,3947,17791,7672
837,7268,16986,9535,17574,19508
838,16312,15727,9463,17175,10065
839,11824,6095,7910,19326,12618
840,17740,15737,5780,3952,2094
841,5218,15852,11855,7349,2757
842,11881,18066,306,492,19907
843,17771,18761,17794,19480,18131
844,11551,12944,16446,19287,14662
845,15594,18247,11484,327,13878
846,5639,13484,8012,9629,3556
847,12028,17569,18389,8491,5505
848,6000,6488,18953,6427,4079
849,6385,8466,2429,3043,9112
850,7147,13030,12584,6864,18523
851,16206,11262,910,11791,6738
852,14025,1703,12488,16845,14239
853,15662,1677,9769,2504,19289
854,2340,10607,6492,15640,4196
855,6635,14550,3406,19254,17652
856,19971,12052,185,12467,6065
857,1276,5375,14894,7066,588
858,1793,15404,17340,1048,8784
859,18864,16908,5899,14942,8942
860,1241,5432,9456,3638,653
861,19472,7367,2271,5565,10616
862,764,17935,7360,14945,19636
863,704,10521,800,9559,4190
864,13917,13513,9190,4689,13579
865,9971,250,6312,213,18674
866,16102,2690,17247,4171,17499
867,558,1206,11393,15420,5464
868,7139,9919,12658,16935,11976
869,13023,6827,8141,17409,17589
870,5603,10762,14697,18966,7873
871,2260,10693,7541,5263,19229
872,18001,4861,6056,13343,9794
873,13553,11625,173,13680,18219
874,8146,1850,7794,165,11142
875,10942,10424,6736,13345,5310
876,19415,17908,17872,4219,19329
877,7824,16845,5077,2066,11658
878,6500,12706,105,1209,9045
879,15384,5221,18576,18415,18509
880,8060,11618,18187,7721,5570
881,18407,6927,8738,8588,18682
882,12037,17133,14391,10829,12069
883,14437,19876,11240,5206,7286
884,7915,19067,2913,3794,19519
885,2682,16761,6551,14436,13007
886,4365,18002,12923,1968,17619
887,9332,8768,3053,17924,19226
888,1972,15966,1940,6968,19320
889,12823,2475,6408,6216,1341
890,12183,3674,4058,17117,4193
891,16856,18701,21,10836,7315
892,11835,12625,5336,17040,6102
893,12338,4573,6968,7670,2970
894,19597,4925,8001,5736,14897
895,2135,17978,10502,19114,11134
896,17700,5681,8508,2438,8480
897,675,13775,7002,16960,8556
898,12374,17566,2999,18840,11965
899,11933,548,18271,12517,12734
900,13087,19050,18068,1253,19838
901,2159,16811,61,10992,17947
902,11164,155,19075,18299,15054
903,18568,15958,1080,19843,394
904,12375,14704,16301,13614,357
905,5689,7682,1821,15313,15163
906,12045,16532,8988,11016,8625
907,3261,3027,4983,11913,17083
908,16503,7059,4140,9665,6463
909,16193,19789,2342,2340,2076
910,18187,13000,19359,13376,1070
911,6766,6754,14917,14110,4088
912,5497,10552,3816,15742,15231
913,18253,10126,11660,17798,10491
914,16071,13903,7744,15736,15863
915,15709,12933,10663,1442,18472
916,5854,206,4602,17159,11199
917,16297,10034,1596,9412,2836
918,5058,10434,5605,10570,8169
919,13265,195,3567,19079,2771
920,19414,2062,1887,10391,5571
921,6848,17576,15896,19320,5973
922,5032,13304,387,5869,17484
923,8867,15588,6822,1923,9603
924,5085,4530,4573,652,3732
925,5292,465,2235,3980,8251
926,18150,2001,5277,5879,3955
927,3597,13534,7542,4017,16703
928,766,2875,16015,10706,13320
929,1348,3233,12031,238,4003
930,17874,17923,713,4944,10539
931,4045,5643,4747,5027,644
932,434,16842,6927,14864,14025
933,16902,16211,18629,2819,5268
934,17361,2283,13338,14711,5025
935,18035,533,702,5445,5222
936,8350,17715,12618,1167,15181
937,10288,5414,11548,17875,41
938,16693,19870,2820,10977,18067
939,16502,19711,8931,3753,6507
940,16132,2526,9949,5992,19758
941,5262,3438,2905,7224,6612
942,7109,13399,15472,7696,6110
943,9914,1271,13822,1251,19830
944,13538,4385,12598,13596,19446
945,7466,1376,15607,2368,19676
946,18834,9635,15700,19875,17726
947,2746,7599,2135,4409,13777
948,1570,3164,10451,19252,4389
949,7101,6165,4291,16506,19505
950,14918,10450,14254,4750,8243
951,508,1137,3995,362,19986
952,4179,10810,5641,18039,5029
953,9194,18368,7499,19094,9503
954,9568,18608,6283,9099,9155
955,2876,359,3033,18784,4238
956,14813,2594,9863,18797,3186
957,11996,9737,3190,4714,3048
958,4690,12875,7905,493,12748
959,9687,12228,15109,19198,2010
960,11439,9629,19357,320,11016
961,17403,3608,8099,4940,12035
962,7033,6376,9780,3772,11656
963,8563,12516,18496,9953,813
964,6263,385,7263,9300,19588
965,4922,17885,12396,14004,8225
966,18036,11709,5519,18006,10600
967,10710,17799,14296,5124,5096
968,8691,7735,13924,11362,868
969,18068,8664,17984,1778,8212
970,11868,11810,5662,9331,13541
971,13199,1022,17473,791,14738
972,18379,8162,16556,4739,19590
973,4661,7096,6713,18211,19256
974,6938,10011,12298,13085,9936
975,10433,14496,15714,7140,1589
976,17476,7285,17054,12742,4396
977,1490,5265,15994,12265,11098
978,7347,14525,18456,4443,1824
979,3402,18945,9552,12971,650
980,7277,12579,10462,16533,12254
981,19143,13767,11229,8642,8254
982,9142,12993,8789,14218,8088
983,7997,273,2612,10192,12529
984,14934,10002,15374,6462,6023
985,6005,8556,11020,5156,14572
986,14586,8393,3253,16884,10064
987,15818,14359,5567,6141,3018
988,3319,4017,7970,19353,12817
989,11985,10650,4137,16300,16418
990,18743,8159,8807,1664,10811
991,17661,6341,11335,6284,6190
992,12903,14427,19118,6132,4636
993,6869,9396,305,5128,1913
994,16922,4845,9904,4383,18657
995,8925,15188,1501,19716,1092
996,15326,19910,18070,6684,17607
997,11552,14604,6657,15744,16396
998,1024,590,3969,15851,14615
999,10798,16597,19214,16163,8075
1000,4945,16475,3996,15701,18434
1001,13513,11502,9267,19494,255
1002,765,14513,15070,698,12768
1003,8566,669,2078,2939,11940
1004,11785,14750,5228,9387,16664
1005,15831,3307,5171,15330,4736
1006,7596,10429,3563,8932,15856
1007,4247,4940,8236,5307,2241
1008,8932,18414,1808,18543,19718
1009,6865,15178,18847,10773,13850
1010,3268,14806,19177,13874,13135
1011,6161,13570,12004,9322,18818
1012,16891,15370,8478,12169,17435
1013,13639,12462,7879,7003,5877
1014,2316,12818,12217,11110,2271
1015,11050,4779,7122,40,766
1016,7940,3962,2086,7202,5340
1017,6886,2240,593,3448,14733
1018,8212,7859,14750,11359,17124
1019,1781,7794,11064,2192,10312
1020,18971,889,9490,7017,4433
1021,16974,16640,566,5496,3061
1022,3738,9524,4343,10013,9539
1023,7216,13109,18765,18983,14181
1024,5269,4155,15451,11103,3551
1025,4174,5084,5643,13220,15234
1026,10859,5810,9156,3930,1452
1027,18393,6798,7352,9193,14801
1028,8092,6730,3105,12684,3862
1029,2854,4008,7856,14532,6322
1030,1208,13364,18706,14707,17550
1031,7584,9073,6129,14490,2246
1032,1054,1964,5128,7995,5596
1033,8375,1464,11175,16825,10027
1034,2841,14461,734,6116,5790
1035,15436,12033,6768,11295,4834
1036,10236,2753,7076,6835,2125
1037,6732,19829,3186,9848,11970
1038,8252,13576,10359,9242,18691
1039,5484,15133,9649,15746,11635
1040,10852,8513,7664,7049,1254
1041,14038,4968,600,4508,11573
1042,11230,3653,7544,19081,18964
1043,18856,4704,783,14408,16282
1044,3717,7707,9905,14534,12520
1045,4188,11096,5768,1571,5135
1046,9425,8314,220,11444,2510
1047,4626,19984,5973,19725,5539
1048,13856,3669,728,10714,6504
1049,13216,18205,2516,16841,2573
1050,10490,7489,1177,14457,18740
1051,5172,6132,4294,16972,18026
1052,12525,4295,9576,15213,2709
1053,2281,9014,10631,8633,3402
1054,12867,8856,10821,2308,4063
1055,12582,5011,11424,12137,425
1056,13399,19148,10253,14829,16763
1057,10016,11419,1797,12063,12478
1058,18243,6992,16175,1561,11386
1059,10363,15250,4409,7026,6514
1060,10475,10706,9073,8321,6726
1061,3712,18691,10187,1720,3221
1062,3491,15104,10383,6576,5845
1063,13946,18836,9316,12792,10148
1064,11365,15739,5877,14423,4652
1065,4808,4858,14538,19453,921
1066,19120,19640,723,15210,5803
1067,18928,9701,10223,18900,5742
1068,8883,581,18092,12784,280
1069,14911,17592,5435,8221,7622
1070,16027,18307,9205,18463,16875
1071,8523,12693,18324,11710,12946
1072,6418,9837,11675,878,13754
1073,11819,17045,8644,16011,16538
1074,14988,16516,16178,19996,19377
1075,12182,4987,14356,16992,19851
1076,9006,14468,1082,15769,15188
1077,3016,19946,10808,9598,2459
1078,2060,12998,3879,18273,17838
1079,14998,2890,8740,2106,16770
1080,2633,1954,7964,1422,17990
1081,18390,17889,6672,14791,10232
1082,8904,19474,18983,16438,1338
1083,4182,16397,8808,9283,9898
1084,979,7515,17280,19727,4881
1085,1969,10491,16121,17153,18992
1086,19763,9497,17303,5018,15103
1087,389,13131,13133,16127,14137
1088,5760,14006,1547,14475,14209
1089,5276,9113,15054,6161,14839
1090,11014,19628,2743,18568,18846
1091,17701,15571,19716,5104,19817
1092,3081,12826,5873,9535,9653
1093,407,6068,15677,16745,18182
1094,9241,9353,6918,11002,8846
1095,9045,11912,7139,16525,12984
1096,18351,10870,15316,19295,7733
1097,16903,13468,1403,3793,16339
1098,1514,11373,16128,7244,4539
1099,2944,4448,4248,19316,2172
1100,19756,18771,18695,14243,18668
1101,17487,15981,4626,14735,12064
1102,4654,12063,11003,13603,5062
1103,18556,17282,12140,14439,9210
1104,17040,16797,8241,1780,5370
1105,9146,9803,17561,4658,1700
1106,12257,16343,2872,6457,1311
1107,4356,15242,5745,13693,3257
1108,14467,8053,16731,18758,10336
1109,2904,7045,6662,6592,17255
1110,1563,9838,17765,3141,4949
1111,19236,8935,7508,19141,3614
1112,8521,4451,2863,3672,2089
1113,11667,2257,1297,5514,40
1114,18185,10635,17994,19416,17748
1115,17078,12491,16485,18101,10676
1116,1174,15963,17808,1712,7102
1117,8621,13555,6684,19448,7656
1118,15568,4816,2371,8298,9508
1119,16234,10172,2247,291,15237
1120,3763,18082,18007,9046,3458
1121,16936,17655,3386,11083,7245
1122,19591,2528,15230,16966,4009
1123,16378,1556,10165,8246,9451
1124,4335,15938,12495,3489,10100
1125,897,15631,7186,9410,7499
1126,4883,1732,8735,4355,3167
1127,10672,17190,14596,7845,16132
1128,1870,6439,8800,2706,14595
1129,3627,16510,18241,4506,9644
1130,8088,3959,3781,13137,2622
1131,13181,1779,12349,2931,10956
1132,13722,7701,9347,7040,13078
1133,12583,15334,7250,9671,12945
1134,11186,15600,6120,14950,2895
1135,10931,3680,15021,1723,1725
1136,16082,14788,12947,16129,17776
1137,4385,911,394,17169,2167
1138,15913,3685,12283,5290,7748
1139,14772,13051,14866,1731,3858
1140,16708,19250,16824,18177,13867
1141,16913,133,14795,18531,11394
1142,6030,13518,18681,18821,15561
1143,9696,8417,12703,6651,1984
1144,7711,14843,16113,16604,16456
1145,13035,9998,10735,17860,6925
1146,16811,1718,13243,10549,7199
1147,18981,14363,18761,7819,18614
1148,19630,1607,4628,4288,17371
1149,17304,640,2969,7330,10828
1150,18237,8533,3017,9548,5732
1151,9575,18011,11555,17105,16401
1152,6068,16526,17679,1072,4769
1153,19122,17899,11772,12795,5691
1154,18389,5409,4650,1477,11694
1155,8800,5345,7402,16153,12196
1156,876,2874,14403,2294,8752
1157,17388,13274,11825,2346,7968
1158,7738,474,883,6054,14291
1159,1473,3829,13923,16612,4287
1160,4405,13644,12082,13729,509
1161,14386,4623,18728,10604,10757
1162,17604,8604,3106,12763,10309
1163,3431,13831,8575,10439,9597
1164,7222,12981,18316,5512,4615
1165,1606,7807,1043,18684,15263
1166,10256,8071,18200,18894,16645
1167,6939,6090,17841,18318,8884
1168,4308,2989,15555,10989,7772
1169,3280,12603,12253,1204,15455
1170,14954,666,17196,18566,17678
1171,7509,11458,10238,13703,19568
1172,15615,13002,7701,12952,10745
1173,16871,15949,8257,4399,15626
1174,2411,4766,11396,17451,18591
1175,6359,10446,13591,523,6740
1176,17774,1436,17972,9059,19312
1177,5338,14028,11750,16931,17172
1178,19517,18164,12809,16261,13366
1179,1213,7856,11450,13570,4192
1180,17161,14001,6159,18604,1995
1181,13872,3992,2320,18633,16012
1182,18735,11093,16169,2183,5597
1183,18906,1482,2215,10404,8207
1184,5746,16113,15194,7228,17312
1185,7653,4343,11622,3267,14226
1186,11582,11519,360,15886,15306
1187,2030,19335,17302,7863,17693
1188,16236,6626,4517,1910,11198
1189,7574,17558,5856,15988,7916
1190,18659,17985,7758,13571,18977
1191,6307,9948,15875,15777,4686
1192,1438,14076,6837,10868,8514
1193,10401,13512,2773,6353,6496
1194,1678,2096,7965,10562,18908
1195,3981,14927,4958,19912,2481
1196,16135,11638,8456,12863,19193
1197,19599,18626,18322,13699,11949
1198,14367,15565,13377,16347,16826
1199,8378,8873,1244,1435,6990
1200,9109,10943,468,1189,6465
1201,5740,11805,2691,3132,9702
1202,11500,15075,13433,9647,18737
1203,29,11929,18006,10161,12914
1204,19032,16813,15683,2104,12447
1205,4559,3048,17763,12870,12407
1206,3960,12506,26,1079,4288
1207,3191,18492,11318,16117,17016
1208,15545,16882,6454,4894,12620
1209,18153,10467,2083,9186,10471
1210,7974,15058,2113,5192,4557
1211,17869,8256,14953,882,5313
1212,1038,15703,16287,12296,8794
1213,8312,18558,18160,7419,14804
1214,2776,13934,14652,8114,11007
1215,9025,7125,10488,5179,15876
1216,12270,8066,8526,10909,16696
1217,7835,14773,16159,19851,19932
1218,19941,10132,9763,10197,8744
1219,2382,4068,9479,18441,6039
1220,3031,9213,19217,3358,12704
1221,5123,7948,5476,5522,8630
1222,4858,3376,16488,5247,14721
1223,16882,18057,18491,12834,12521
1224,1469,15031,5874,1729,14188
1225,17135,17481,13063,14588,1583
1226,9227,10591,17569,10278,37
1227,19700,12584,1108,17892,18368
1228,2049,3783,7765,9677,15616
1229,5069,2944,15241,15596,17902
1230,15430,17883,10453,18690,8662
1231,8550,7656,6846,11556,16816
1232,6645,16673,13767,9391,157
1233,896,14941,9242,15781,16974
1234,18321,11985,4577,10389,4429
1235,17136,15038,11231,670,18628
1236,19745,9023,9891,7941,7655
1237,14758,8098,4951,10963,11864
1238,12493,4352,12382,9662,5353
1239,14319,10818,19740,7838,13794
1240,12422,18286,8232,14697,5040
1241,17422,15794,8103,3126,18375
1242,14673,6749,11427,9609,13443
1243,10757,13624,1676,15878,18974
1244,19988,6511,10437,9550,12629
1245,6538,2010,1769,11397,4934
1246,15945,2032,3812,12688,10352
1247,1744,10684,15511,16862,1312
1248,8766,19337,10916,5591,3420
1249,17650,10010,11193,10342,10517
1250,14822,11005,16386,18804,1848
1251,18402,2271,1970,5335,12654
1252,15316,10229,10080,6342,7367
1253,17384,6188,18586,11358,621
1254,2972,1720,14100,19211,18793
1255,11755,19309,8436,11140,4306
1256,1504,9517,2810,17835,12409
1257,5963,16391,1582,12815,2735
1258,4991,16772,320,6551,46
1259,7145,5811,4205,12907,8224
1260,3882,10508,4511,15518,7098
1261,7022,14727,17271,13344,15771
1262,15052,9319,16220,12417,12363
1263,17875,3505,3177,12679,7811
1264,18975,9790,14450,5209,2381
1265,1145,12351,14519,10716,5921
1266,17318,19837,8466,3650,9760
1267,5956,11520,12222,19819,18325
1268,282,17942,2671,72,6922
1269,1950,6276,1005,11611,18124
1270,17985,8707,19567,13590,5916
1271,265,6414,8375,17452,8533
1272,5732,4796,18178,4591,912
1273,1715,10981,9848,18256,15982
1274,12081,12772,7769,4606,16086
1275,8409,15432,17453,5826,18091
1276,10025,16366,14559,2464,2214
1277,14864,5403,396,7658,8102
1278,18612,11470,12586,14385,11477
1279,15595,7294,872,5728,4775
1280,13609,4580,7323,11124,3097
1281,1100,9717,2589,11404,19436
1282,2190,2206,8836,10133,16195
1283,19513,15623,15854,19708,14358
1284,4049,11846,2544,5165,1340
1285,4411,7238,5214,2691,16398
1286,6363,8520,15301,15374,1173
1287,19861,10899,7967,1342,4899
1288,502,19780,4502,3947,9938
1289,19799,859,10845,9008,4533
1290,16009,12293,7093,9872,14095
1291,14095,17766,3746,12020,10671
1292,10178,17797,3150,13075,3733
1293,4758,591,11248,3787,15514
1294,13317,5069,11474,3635,7861
1295,9590,9591,12539,2197,10750
1296,3087,1340,14557,12793,15560
1297,4091,3407,17366,17745,15162
1298,10753,6107,15917,10203,6242
1299,8527,6352,15561,4947,13861
1300,13309,13262,12094,9759,9418
1301,15655,17034,5275,12243,13767
1302,15272,15625,1258,5862,14133
1303,633,5754,18964,7675,13351
1304,10147,1983,15203,14402,2558
1305,2978,16491,11666,2024,13478
1306,3044,11496,13647,18572,17217
1307,17494,2714,13583,15218,8299
1308,18029,3169,9555,16389,6972
1309,4952,13430,5315,18609,5381
1310,19995,17391,19498,10742,7660
1311,16630,16043,16380,19123,11167
1312,7787,8379,10615,17988,9454
1313,14228,3249,14305,14820,3903
1314,58,18221,6639,11803,6932
1315,10291,12171,4616,8010,1922
1316,1498,18156,4195,16571,13466
1317,7026,1978,1014,11552,1223
1318,18648,11686,16212,1353,11677
1319,18811,18882,6541,15718,7850
1320,12510,7556,7091,7958,10479
1321,3520,10325,14486,10561,12515
1322,6916,2445,7772,3864,14817
1323,9432,19618,17308,10026,4596
1324,17173,1224,6631,18480,6269
1325,9909,6053,8814,19310,17668
1326,19299,10730,3163,7372,4236
1327,14948,17221,8546,16055,19696
1328,6370,10093,2186,17279,18423
1329,16237,3830,9052,6308,16305
1330,13144,7066,19268,11545,17271
1331,10385,11673,16720,1593,13643
1332,8430,13823,462,8156,5285
1333,2973,10415,14580,14006,19286
1334,14478,7648,14637,15904,19700
1335,1150,4382,14318,16905,12739
1336,17663,3284,315,51,2593
1337,3188,1873,9572,7635,5286
1338,18499,7293,9604,11778,9108
1339,8333,4129,10017,9593,7192
1340,11488,18387,19513,449,8935
1341,14055,4962,92,19386,14494
1342,2207,12259,15204,8504,2352
1343,10183,750,14327,1055,1572
1344,17297,16023,8966,12657,14514
1345,17284,15982,17805,10766,2529
1346,5183,7083,5143,12492,16566
1347,8365,716,4211,4165,5713
1348,4463,13221,6839,15310,13505
1349,582,3069,12808,4206,15733
1350,9346,15975,461,9399,7585
1351,3620,2109,15009,18511,6373
1352,13357,15287,9147,10743,10308
1353,10944,1831,3335,8367,2040
1354,16381,13961,12467,10979,14650
1355,4480,19406,1445,7520,835
1356,17233,2048,15615,2786,614
1357,10655,4369,12226,1819,3567
1358,2714,839,4033,4297,4831
1359,1523,15955,19120,15414,15692
1360,4018,13343,3869,15523,8467
1361,16229,9386,10240,4268,17444
1362,15173,10515,8830,12660,7169
1363,12041,19553,10317,14665,5671
1364,18832,6607,18215,15347,7311
1365,19319,14397,8562,534,12040
1366,9450,17198,6256,17975,8234
1367,17737,3220,7341,12094,7209
1368,9098,7093,15461,15754,15249
1369,7457,16159,16698,13443,7300
1370,9881,1613,16363,8750,3502
1371,7322,10038,15551,18474,18459
1372,398,2969,19165,19155,8755
1373,11773,110,1494,12719,5241
1374,9578,309,9211,1875,9223
1375,15940,11790,8867,3956,18519
1376,19880,7129,8114,13948,18912
1377,6620,19024,498,6652,16097
1378,4638,3310,11966,19173,15545
1379,16400,11411,10774,13782,13028
1380,16085,16063,12885,14345,13192
1381,11272,5625,14259,189,9172
1382,3533,7997,15756,9342,14935
1383,12912,5581,14965,11081,8098
1384,5421,5336,3421,4861,8168
1385,11480,13795,13016,5676,17580
1386,4237,19820,13046,2590,8067
1387,19644,4696,192,18468,19264
1388,2121,18549,14279,13096,9438
1389,8754,17755,16222,11314,6227
1390,1694,5007,7035,154,11310
1391,19633,16036,19178,18247,9502
1392,17767,14859,9121,12074,7995
1393,11740,4653,8382,17945,1385
1394,469,11086,16229,7828,1527
1395,13436,11172,16252,9592,756
1396,18464,17180,9001,6469,18632
1397,3378,5431,4240,19362,9049
1398,4990,4247,10981,16786,19911
1399,10918,10419,4257,9384,3015
1400,7054,3567,5821,12413,19127
1401,9170,7537,3663,4697,7318
1402,697,14023,18489,13186,5110
1403,2732,2333,3259,15234,19493
1404,9492,18360,10050,6276,9572
1405,13519,9652,8246,6777,16050
1406,11638,16128,15928,4873,10778
1407,8391,3416,12070,704,1501
1408,13701,2268,886,18118,19128
1409,16147,10422,12392,15385,10866
1410,8543,956,2064,8026,554
1411,7845,18493,5957,7545,15299
1412,2550,8459,17818,956,758
1413,17088,16769,9568,709,14238
1414,4637,3118,12637,17362,7976
1415,5879,10171,11992,19965,18395
1416,12929,3949,11304,5665,1165
1417,1539,5999,1814,5258,5210
1418,8298,13108,12381,17308,10562
1419,17426,9275,12522,2243,18959
1420,16787,13653,15732,7605,15942
1421,11626,5324,1305,18560,17196
1422,18262,13339,7219,12155,5934
1423,10552,7792,4480,1730,12429
1424,6133,15629,2527,307,1404
1425,6398,8097,19170,723,16415
1426,10491,10381,15373,2357,18944
1427,19310,4613,4743,4835,6207
1428,15212,15484,14355,4804,1708
1429,562,5492,9661,1733,2131
